song_title,artist,confidence,source_bvid,source_video_title,source_video_url,uploader
MV来自,网易云音乐 MV来自,0.77,BV1NW411Z7oM,Wicked Wonderland (Radio Edit)1080P＋中英文双字幕版,https://www.bilibili.com/video/BV1NW411Z7oM,超凶残的行长
sm24643818,YOUTUBE,0.77,BV1Kx411P7AP,【Gumi English】 ECHO 【Crusher - P】,https://www.bilibili.com/video/BV1Kx411P7AP,糜酱
sm30067009 https,youtu.be,0.77,BV1hs411W7uR,【初音ミク】妄想感傷代償連盟【DECO*27】,https://www.bilibili.com/video/BV1hs411W7uR,阿赫official
sm30538166 （Skypeがスパムに乗っ取られたので）新曲です。猫は嫌いシリーズになります。 パスワード抜かれた原因と思われるDropboxから特典ZIPだゾ～ → http,bit.ly,0.77,BV1Sg411R7gN,【初音ミク】Spam Jack【LamazeP】,https://www.bilibili.com/video/BV1Sg411R7gN,弓野篤禎_Simon
sm33510542,https,0.77,BV1Es411J7iq,【鏡音リンレン】劣等上等【ギガ】【魔法未來2018 / 鏡音レン・リン 10th週年主題曲】,https://www.bilibili.com/video/BV1Es411J7iq,SenaRinka_Tao
sm8628149 2011,9,0.77,BV1xx411c79H,【東方】Bad Apple!! ＰＶ【影絵】,https://www.bilibili.com/video/BV1xx411c79H,折射
v.qq.com,page,0.77,BV1Bx411w7wa,【凤凰传奇】自由飞翔,https://www.bilibili.com/video/BV1Bx411w7wa,500
Vocal,しぐれうい Words & Arrange,0.77,BV1fs421u7ce,【原创曲】うい麦畑でつかまえて（羽衣麦田的守望者）⧸ しぐれうい【ナナホシ管弦楽団】,https://www.bilibili.com/video/BV1fs421u7ce,時雨羽衣Official
Vocal,时雨羽衣（9岁） Words,0.77,BV1sH4y1D79p,【原创歌曲】粛聖!! ロリ神レクイエム☆ _ 时雨羽衣（9岁）,https://www.bilibili.com/video/BV1sH4y1D79p,時雨羽衣Official
YouTube,,0.77,BV1wx41117Pr,你打破了我单曲循环的人生，却又...  这条视频创意逆天了！！！,https://www.bilibili.com/video/BV1wx41117Pr,任性的KIMKILLS
YouTube 原曲,I Blame You 作者,0.77,BV1Zv4y1o7g9,"Blame you (眠, Lopu$ Remix)",https://www.bilibili.com/video/BV1Zv4y1o7g9,塞琉西亚拆迁队
"Здравствуйте! Спасибо, что приглядываешь за ней. ypaaaaaa!!今回はありがたいことになな辛軍有志の方々が カグラナナロシアverの動画を作って下さったので、 ロシア民謡『Катюша』をカバーで歌わせて頂きました！ 某戦車道アニメでお馴染みですよね・・！ ロシアの音楽はクラッシック・オペラがルーツとしてあるので 重厚でかっこいい雰囲気の曲が多く、とても好きです✨ Полюшко",】喀秋莎・Катюша【神楽七奈】少女与战车版,0.77,BV1R7411A7zY,【俄语翻唱】喀秋莎・Катюша【神楽七奈】少女与战车版,https://www.bilibili.com/video/BV1R7411A7zY,神楽七奈Official
▶ 啥啊 （←不要怀疑 这就是曲名= =） ▷ 演唱,洛天依ace feat.洛天依v3 ▷ 作词,0.77,BV15r4y1E72p,- 啥  啊 -,https://www.bilibili.com/video/BV15r4y1E72p,星葵
◆Music,Vae ◆Lyrics,0.77,BV1Ds411S7Do,【KBShinya×A路人】有何不可 English Ver.,https://www.bilibili.com/video/BV1Ds411S7Do,KBShinya
◆原唱,薛明媛,0.77,BV14x41187u5,【A路人×KBShinya】非酋【这是正经的歌】,https://www.bilibili.com/video/BV14x41187u5,KBShinya
★YOASOBI (https,www.yoasobi,0.77,BV1bV411B7uK,YOASOBI 怪物 (Monster) Official Music Video,https://www.bilibili.com/video/BV1bV411B7uK,Ayase-YOASOBI
『言えないこの気持ち 早く気づいて欲しいのに』 ーーー⋈ーーー⋈ーーー⋈ーーー 送给大家的情人节礼物！ 和鹿乃酱第一次合唱 贴贴~ ハッピーバレンタイン！ 鹿乃ちゃんとの初めての歌コラボです✨ ななかのてぇてぇ 鹿乃,花寄女子寮 https,0.77,BV1R7411u7xQ,【翻唱】♡ヒトリゴト（自言自语）♡【神楽七奈×鹿乃】,https://www.bilibili.com/video/BV1R7411u7xQ,神楽七奈Official
一时兴起的童年回忆手书 因为歌曲长度所以有不少我看过的动漫并没有放进去 混进去一部小说和一部漫画 虽然晚了一点 还是祝大家新年快乐 BGM,,0.77,BV1Yv411a7mQ,【童年回忆向/手书】我追着梦的光点,https://www.bilibili.com/video/BV1Yv411a7mQ,四天旅行箱
专辑,Avid,0.77,BV1TP4y1R7ay,已失效视频,https://www.bilibili.com/video/BV1TP4y1R7ay,FlyingTiercel
为米米的30岁生日第一次尝试做手书！真的超级、超级超级烂，是一个月粗糙赶制出来的迷之出来物。 又是被米津的音乐陪伴的一年。说实话八爷真的是让我作为更好的自己活下去的很大动力 verse 3 私心添加了从每首歌最有共鸣感的歌词ww 喜欢的话请留一条弹幕吧！我会很开心的！,er更活跃：@ 红茶8号,0.77,BV1cA411T7F2,[米津玄师 | 手书] LOSER,https://www.bilibili.com/video/BV1cA411T7F2,kouchanomun
久违的翻填~基本按原词意填词~ 原作,YOASOBI BV1Yr4y1P73q,0.77,BV1tF41137H5,【泠鸢】群青，但中文了！久违的翻填~,https://www.bilibili.com/video/BV1tF41137H5,泠鸢yousa
二次创作，视频结尾有原创作者。自制同步字幕，感谢大家的支持！原视频地址https,youtu.be,0.77,BV1gA411n7vA,儿子，你赢了吗？,https://www.bilibili.com/video/BV1gA411n7vA,GODVCENT
今年的BDF宣传片，我们想用一个故事来回顾舞蹈区的发展。从最开始朴素的录制场景、简单的妆发后期，到现在大家呈现出的一支支精美舞蹈作品，每个人都很用心地对待自己的视频。 我们依然会在，感谢你们还在！请期待，Bilibili Dancing Festival 2019 活动页请戳,https,0.77,BV17t411y7Zq,【2019 Bilibili Dancing Festival 主题曲】触摸天空,https://www.bilibili.com/video/BV17t411y7Zq,舞蹈区小锦鲤
作品类型,原曲翻唱 原唱,0.77,BV1mW41187P3,【女伪男】红昭愿（耳朵怀孕系列）,https://www.bilibili.com/video/BV1mW41187P3,沙拉酱merry
作曲,烏龜Sui,0.77,BV1es41197ai,【2016拜年祭单品】九九八十一【乐正绫 feat.洛天依】,https://www.bilibili.com/video/BV1es41197ai,没有龟壳的乌龟
作曲,疯猴pme,0.77,BV1Tb411775d,史上最萌女声念诗之王！玛丽罗斯春风吹满地 傲娇版,https://www.bilibili.com/video/BV1Tb411775d,ACES合金蛋头
作词,作曲,0.77,BV1w4411G7nv,【洛天依原创曲】不老不死【异托邦LOVETOPIA】【阿良良木健】,https://www.bilibili.com/video/BV1w4411G7nv,阿良良木健
作词,Yunomi 作曲,0.77,BV1TW411t7v6,【Yunomi】ダンスフロアの果実【MV】,https://www.bilibili.com/video/BV1TW411t7v6,Yunomi_official
作词,"Aaron Smith,Luvli 作曲",0.77,BV1vt411r7rW,【3D环绕】Dancin (Krono Remix),https://www.bilibili.com/video/BV1vt411r7rW,老默默默
你们觉得我骚吗？ 制作,,0.77,BV1Cb411p7jV,【全明星】爱的魔力转圈圈,https://www.bilibili.com/video/BV1Cb411p7jV,潮汕好男人
全世界のゲーマーに捧げる。私の歌を聴けぇぇぇ～！！ ▼Vocal 湊あくあ ▼Song writing & Arrange Neko Hacker ▼Recording & Mixing Engineer NNZN ▼Movie LAIN,,0.77,BV1WA411E78G,【湊-阿库娅】For The Win【Original】,https://www.bilibili.com/video/BV1WA411E78G,湊-阿库娅Official
全世界最棒的AI主播Neuro,https,0.77,BV1Mw4m1i7wy,【Neuro歌回】深海少女,https://www.bilibili.com/video/BV1Mw4m1i7wy,Neuro21烤肉组
刚听到一曲相思这首歌的时候，我就被这首歌里蕴含的深深的情意给打动了，每一个鼓点，每一个旋律，都优美动人。真是绕梁三日，不绝于耳啊！（鼓掌） 通过描写李云龙，给大家传递一个不一样的亮剑故事，希望大家能从这首歌中感受到中华儿女保家卫国的气节！ 原曲,半阳,0.77,BV14b411y7Sa,【李云龙】一曲相思,https://www.bilibili.com/video/BV14b411y7Sa,采紫葳的凌霄子
初音未来的消失 ，中文字幕版。 转自Youtube 原视频网址,https,0.77,BV12x411w7Gq,【初音ミク】初音未来的消失 中文字幕版,https://www.bilibili.com/video/BV12x411w7Gq,神丶JACKASのJ
剪梅报岁，四美高歌再送吉祥话 画马腾春，一联妙对开迎锦绣年 企划,制片,0.77,BV1eoZ7BnEGy,年年对对【2026拜年纪单品】,https://www.bilibili.com/video/BV1eoZ7BnEGy,西门振
原创 第一次自己做自己传视频充满坎坷啊！！！！！第一次没传视频就发上去了,太他喵的糗了…… 链接,0.77,BV16x411F7Zn,少女与坦克【喀秋莎】带乌拉版,https://www.bilibili.com/video/BV16x411F7Zn,晴夜的風
原曲,冬の花 原唱,0.77,BV1X84y1c7Mo,【冈部伦太郎】冬の花（冬之花）,https://www.bilibili.com/video/BV1X84y1c7Mo,科萪西红柿
原曲,冬之花,0.77,BV1Ac411E7iW,【AI惠惠】冬の花（冬之花）,https://www.bilibili.com/video/BV1Ac411E7iW,Exploooosion
原曲,BV1u54y1f7mY by DECO*27 vocal 鹿乃桜帆,0.77,BV1Hg411J79a,爱言叶Ⅳ(鹿乃xLONxHanser),https://www.bilibili.com/video/BV1Hg411J79a,hanser
原曲,触电 感谢@潮汕好柱子的midi和马云晃头画面 久违的双马_(:з」∠)_ 等一个百万助攻！av21680218,0.77,BV1ob411T7x6,【马云X马化腾】爱的魔力转圈圈,https://www.bilibili.com/video/BV1ob411T7x6,树深时见鹿dear
原曲,今天妈妈不在家 音符数,0.77,BV15x411J78n,[黑乐谱]今天妈妈不在家,https://www.bilibili.com/video/BV15x411J78n,Nyan2023
原曲,HandClap 章章章章章鱼哥 吹吹吹吹吹笛子 嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟,0.77,BV14s411L7bg,【章鱼哥】HandClap,https://www.bilibili.com/video/BV14s411L7bg,TurtleBall
原视频,https,0.77,BV1Er4y1w7x4,【ASDFMOVIE】玛芬之歌!,https://www.bilibili.com/video/BV1Er4y1w7x4,憨嘣
发布日期,2019年6月7日 https,0.77,BV1r4411K7Xh,[MV] 星期五的早安,https://www.bilibili.com/video/BV1r4411K7Xh,AIChannel官方
可是她不是谢拉...... 山荷叶在做了，难度有点高，慢慢打磨吧 这次使用了64800步的模型 动态壁纸作者,https,0.77,BV18M411s74V,【AI谢拉】カタオモイ (单相思),https://www.bilibili.com/video/BV18M411s74V,Kafuuccino
合作 魔改歌曲 原唱,青花瓷 周杰伦 套马杆 乌兰托娅 乌兰图雅 调混音,0.77,BV1a441127f6,调音师竟把青花瓷调成套马杆,https://www.bilibili.com/video/BV1a441127f6,致明笑笑
听到这首歌就觉得跟亮剑超搭的有木有？燃起来吧！ 原曲,沙漠骆驼 调音,0.77,BV1ft411d7P8,【李云龙】沙漠骆驼（全程高燃）,https://www.bilibili.com/video/BV1ft411d7P8,采紫葳的凌霄子
听过之后难以忘怀的曲调?? やっぱっぱっぱぁ！！✨✨ =͟͟͞͞(๑•̀=͟͟͞͞(๑•̀д•́=͟͟͞͞(๑•̀д•́๑)=͟͟͞͞(๑•̀д•́))) ♪ 本家様 ♪ https,youtu.be,0.77,BV1Ld4y167mN,【YuNi】乙女解剖 翻唱,https://www.bilibili.com/video/BV1Ld4y167mN,YuNi_Official
在这个被金钱迷失的时代，我们又将如何前行... BGM,天马qwq,0.77,BV1kt41167UT,【六小龄童】Something Just Like This,https://www.bilibili.com/video/BV1kt41167UT,柴可夫司徒
大家好！我在b站重新开始了！ 先会一些过去的作品哦。 作詞,バルーン 作曲,0.77,BV1jV4y1W7xF,【YuNi】シャルル 翻唱,https://www.bilibili.com/video/BV1jV4y1W7xF,YuNi_Official
官方NCOP 本视频采用SVFI补帧 SVFI专业版 进行超分辨率 粉丝&视觉交流群,264023742 稍后更新8K60帧~,0.77,BV1km4y1D7rX,已失效视频,https://www.bilibili.com/video/BV1km4y1D7rX,SVFI视觉
封面,BV1bD4y1W7JW 唱,0.77,BV1pY411Y7KU,爱如火，但是镜音连AI（为什么莫名的好听……,https://www.bilibili.com/video/BV1pY411Y7KU,奶油味儿的蘑菇w
封面来源,@环保节能小夜灯 火丁我爱死你了 原曲,0.77,BV1Kz421k7MC,【Neuro/Evil/合唱】⭐ねぇねぇねぇ。⭐呐呐呐。🎵,https://www.bilibili.com/video/BV1Kz421k7MC,_环戊烷多氢菲_
将近2个月每天爆肝9h+才好歹赶出来，差点累死。有好多地方有偷懒，实在肝不动了。。。 描改自孤独摇滚第5集live片段。 调教,奶油味儿的蘑菇w UST,0.77,BV1tA411R7J7,【爆肝V家手书】吉他与孤独与蓝色星球live【2023虚拟歌手贺岁纪单品】,https://www.bilibili.com/video/BV1tA411R7J7,-柳橙汁-
小潘潘（潘柚彤）、小峰峰（东峰）,喵喵喵～喵喵喵喵～喵喵喵喵喵～喵喵喵呜～！ 我跟爱哥的第一次合作翻唱，大家要来听噢喵～！ლ(´ڡ`ლ)） ■原曲,0.77,BV1xJ411E7MZ,【绊爱】学猫叫 say meow meow【翻唱】,https://www.bilibili.com/video/BV1xJ411E7MZ,AIChannel官方
希望有人能听到最后,封面作者,0.77,BV1X841157dt,【洛天依AI】有何不可,https://www.bilibili.com/video/BV1X841157dt,账号已注销
很厚颜无耻的把自己之前视频的冒头6分钟单独发出来 只是想趁第二季快放送，希望多点人看 已经看过的朋友 原谅我吧 还是希望自己能继续做视频的 感谢喜欢我之前的那部作品的朋友 BGM,Vogel im Kafig 泽野弘之,0.77,BV1vx411k7iq,【AMV】一曲笼中鸟带你回顾巨人第一季【Vogel im Kafig】,https://www.bilibili.com/video/BV1vx411k7iq,鱼月fishmoon
想到就弄了XD 原曲,ばかみたい 歌,0.77,BV1Bi4y1M7ro,【初音ミク】跟笨蛋一樣(da me da ne),https://www.bilibili.com/video/BV1Bi4y1M7ro,iliru开头念莉
感觉还不错记得打赏+收藏+推荐分享哦 自压60帧，可能会出现轻微卡顿和画面错误 8000kbps钛合金画质在这，链接,https,0.77,BV1fW411R7bP,【1080P+/60帧】境界的彼方OP+ED 无字幕 无STAFF表,https://www.bilibili.com/video/BV1fW411R7bP,EspZhan
感谢审核菌审核！ BGM,,0.77,BV1NE411b7Zz,苏卡不列！喵内、我干完毛子回来了...,https://www.bilibili.com/video/BV1NE411b7Zz,-柠萌菌-
感谢审核！ bgm,,0.77,BV1RC4y187mo,拜托，打傻子犯法的！！,https://www.bilibili.com/video/BV1RC4y187mo,-柠萌菌-
愿者... You know the rules Gura ch.,https,0.77,BV1dy4y1t7N3,【鲨歌】Y.M.C.A,https://www.bilibili.com/video/BV1dy4y1t7N3,MYTH神话观测协会
慢慢的 也能和你使用同样的话语了呢 Twitter https,twitter.com,0.77,BV1eB4y167yn,【原创PV】1 2 FanClub【Mikito P】,https://www.bilibili.com/video/BV1eB4y167yn,みきとP_mikitoP
我。混音,自制 被Neko安利这首超能陆战队主题曲给我。虽然电影我还没看。但是一听就爱上接着作死翻了。特别感谢老顾找到她的好基友狗子来帮忙后期。还有帮忙压制的熊（大苏考试暂代）和MAD的UP主酥酥梨。你们简直就是天使带我飞起不能再暖！！！翻唱,0.77,BV1ys411S7Aa,【Mr.mo】Immortals【超能陆战队主题曲】,https://www.bilibili.com/video/BV1ys411S7Aa,CrazyMo救世界
我不像杨幂我没有168！没有黑幂幂！你看我用的图上面都没有她~！刚刚度假回来，玩心还没收整好，怎样都好啦~不干啦！再也不想好好唱啦…_(,,0.77,BV1Hs411D7pG,【泠鸢】爱的供氧，供供氧~！！！,https://www.bilibili.com/video/BV1Hs411D7pG,泠鸢yousa
我升华了。 BGM,Fever 原视频,0.77,BV16x411k7a8,震惊！钉宫现场辱骂观众！！！！,https://www.bilibili.com/video/BV16x411k7a8,爱穹妹的小浪浪
我已做好了以终身监禁来赎罪的觉悟。 主唱,初音ミク 作词、作曲、编曲,0.77,BV1hg4y1q73Q,【40mP】恋愛裁判 Love Trial【初音ミク】,https://www.bilibili.com/video/BV1hg4y1q73Q,40mP_公式
我总会等你回家。 词曲,卦者灵风 编曲,0.77,BV1qzEazDEye,【心华原创曲】等吧,https://www.bilibili.com/video/BV1qzEazDEye,卦者那啥子靈風
我用钢琴演奏了100首曲子。这些或许是100首最为著名的钢琴曲。你能认全它们吗？请通过这个视频了解一下吧。 关注我的微博,,0.77,BV1Hb411H7Gq,100首你曾听过而不知其名的曲子,https://www.bilibili.com/video/BV1Hb411H7Gq,Vinheteiro
振り向いてほしいだけなの…！(((( *ノノ),MUSIC HoneyWorks (http,0.77,BV18W411f7mb,【谢拉】想要变得可爱【Overidea】,https://www.bilibili.com/video/BV18W411f7mb,Overidea_China
敷衍.jpg Model,YYB,0.77,BV1Uf4y1E7hs,【Vocaloid/MMD】Melt,https://www.bilibili.com/video/BV1Uf4y1E7hs,永夜巡回_
日本雪印冰淇淋广告 女主微博,邢鹿Ruka 重庆妹子，我超喜欢！,0.77,BV1nW411n7Vf,【日本广告】教你撩汉的千层套路,https://www.bilibili.com/video/BV1nW411n7Vf,小饭爱吃瓜
日语作词,MIZU.LULY 视频剪切,0.77,BV1bM4y1K72A,【LULU】正太腔【热爱105°C的大贤者】伪.利姆露  深情演唱~情歌？！,https://www.bilibili.com/video/BV1bM4y1K72A,mizululy
早些时间补完的番，很好看（推荐）。于是做了emmm PS,,0.77,BV18z411z7r5,【燃向MAD/超时空要塞F】你会吻我还是她？,https://www.bilibili.com/video/BV18z411z7r5,风起云动心不染
明日方舟2024夏活直播 佩佩Ep 足陷黄沙也无妨，再次迈步，跟随指引未知的太阳。 倾听跨越光阴的回响，回应涌动的古老呼唤。 追寻低语的历史波澜，见奇迹绽放于璀璨。 官方版本发布啦！！BV1Ky411q7QC 版权,塞壬唱片,0.77,BV1Sf421q7dN,【明日方舟 中文字幕】佩佩角色PV [Mystic Light Quest]【2024夏活前瞻】,https://www.bilibili.com/video/BV1Sf421q7dN,屏幕另一边的迷云
昔有佳人公孙氏，一舞剑器动四方。 从盛唐风华，舞至长安落尽繁华。 剑光曾照千秋盛世，亦随山河辗转沧桑。 以歌为剑，以乐为史， 致敬公孙大娘，及其弟子李十二娘，也致敬这场跨越时光的剑舞传承。 企划,世浩 凌晨 兰音Reine 制片,0.77,BV1HBZLBREwX,刹那芳华【2026拜年纪单品】,https://www.bilibili.com/video/BV1HBZLBREwX,兰音Reine
春风走过大地知，而你在此。,题记,0.77,BV1Ax4y1g7RX,先生【2023拜年纪单品】,https://www.bilibili.com/video/BV1Ax4y1g7RX,平安夜的噩梦
本家,BV1zN411d7dG 翻唱,0.77,BV1hy4y1E7u8,【祖娅纳惜】万象霜天【2021拜年纪翻唱】,https://www.bilibili.com/video/BV1hy4y1E7u8,祖娅纳惜
本家BV1aL411n7tQ 大致讲述了十月革命前后以及卫国战争前后的部分历史，不含时政敏感，审核辛苦 调校,@超级大的小皮卡 曲绘,0.77,BV1mh411n7uK,【苏联填词】呐呐呐,https://www.bilibili.com/video/BV1mh411n7uK,快乐严东楼
本家sm30469574 词曲,ナユタン星人 翻唱,0.77,BV1FJ41127rZ,【Warma x 七柠】太阳系Disco,https://www.bilibili.com/video/BV1FJ41127rZ,七柠Official
本家様 https,www.youtube.com,0.77,BV1Af4y1F7uv,4个Miku的无伴奏合唱,https://www.bilibili.com/video/BV1Af4y1F7uv,和未來一起喝茶
欸嘿嘿嘿嘿😋 原曲,ギターと孤独と蒼い惑星 歌手,0.77,BV1Gw411q7Xd,【Neuro/歌回】⭐ギターと孤独と蒼い惑星⭐吉他与孤独与蓝色星球🎵我们Neuro一直喜欢Bocchi呀😋,https://www.bilibili.com/video/BV1Gw411q7Xd,_环戊烷多氢菲_
歌名,Dual Circulation 原曲,0.77,BV1j14y1b7RY,【东方project音乐分享】Dual Circulation,https://www.bilibili.com/video/BV1j14y1b7RY,沐灵_哈基沐哈气了
歌曲伴奏下载请戳活动页,https,0.77,BV1KJ411C7SB,【BDF2020主题曲MV】彩虹节拍【2020拜年祭单品】,https://www.bilibili.com/video/BV1KJ411C7SB,舞蹈区小锦鲤
源轴翻,空想家 https,0.77,BV1mS4y1e7Th,【字幕付】恋爱循环（covered by 紫咲シオン& Gawr Gura ）,https://www.bilibili.com/video/BV1mS4y1e7Th,MYTH神话观测协会
源轴翻,空想家 Gawr Gura https,0.77,BV1Pt4y1p7GU,【字幕付】白金ディスコ（covered by 紫咲シオン& Gawr Gura）,https://www.bilibili.com/video/BV1Pt4y1p7GU,MYTH神话观测协会
火力少年王主题曲完整版,,0.77,BV1Us411m7SG,【火力少年王主题曲】青春之火【完整版】,https://www.bilibili.com/video/BV1Us411m7SG,M社长
烟花点亮夜空，灯火照亮小马镇！ 新的一年，祝大家,,0.77,BV1rdZ5BWExd,蹄声闹春【2026拜年纪单品】,https://www.bilibili.com/video/BV1rdZ5BWExd,宇宙电满分
祝大家新年快乐。 2023年，姬雏和Studio LaRa也请大家多多关照。 本家,黒うさ https,0.77,BV1GG4y1L77u,HIMEHINA『千本樱』Cover,https://www.bilibili.com/video/BV1GG4y1L77u,田中姬铃木雏Official
素材来源,BV1As411P78o 借鉴,0.77,BV1yi4y1s7Df,【巨人】憧憬与尸之道完整mv 超高清重制版,https://www.bilibili.com/video/BV1yi4y1s7Df,正版滑稽果汁
绘图,,0.77,BV1Rs411D79b,【言和】牵丝戏（剧情向）,https://www.bilibili.com/video/BV1Rs411D79b,纳兰寻风
翻调曲 本家,,0.77,BV1tF411p78x,【翻调】群青，但是初音未来,https://www.bilibili.com/video/BV1tF411p78x,Disconnected_未链接
能力有限毕竟菜，第一次用板子很不习惯，还有软件啥的不是很清楚。 BGM下载https,pan.baidu.com,0.77,BV1HK4y1f7io,warma动了哦~,https://www.bilibili.com/video/BV1HK4y1f7io,各种季节的木头
自修 OP2,遥か彼方（遥远的彼方） 作词,0.77,BV1Qp4y137MZ,【4K/中日歌词】火影忍者鸣人传OP2『遥远的彼方』,https://www.bilibili.com/video/BV1Qp4y137MZ,JPL兔叽
自修 OP4,GO!!! 作词,0.77,BV1Bc411C7P8,【4K/中日歌词】火影忍者鸣人传OP4『GO!!!』,https://www.bilibili.com/video/BV1Bc411C7P8,JPL兔叽
自修 OP5,青春狂騒曲 作词,0.77,BV1Sg4y1U7Kz,【4K/中日歌词】火影忍者鸣人传OP5『青春狂騒曲』,https://www.bilibili.com/video/BV1Sg4y1U7Kz,JPL兔叽
自修 疾风传OP1,Hero's Come Back!! 作曲,0.77,BV19e4y1W79D,【4K/中日歌词】火影忍者疾风传 OP1『Hero's Come Back!!』,https://www.bilibili.com/video/BV19e4y1W79D,JPL兔叽
自修 疾风传OP10,newsong 作词,0.77,BV1QG4y1m7Ga,【4K/中日歌词】火影忍者疾风传OP10『newsong』,https://www.bilibili.com/video/BV1QG4y1m7Ga,JPL兔叽
自修 疾风传OP13,ニワカ雨ニモ负ケズ（骤雨中也不服输) 作词,0.77,BV15P411P7cn,【4K/中日歌词】火影忍者疾风传 OP13『不负骤雨』,https://www.bilibili.com/video/BV15P411P7cn,JPL兔叽
自修 疾风传OP5,ホタルノヒカリ（萤之光） 作词,0.77,BV1Td4y1t7sT,【4K/中日歌词】火影忍者疾风传OP5『萤之光』,https://www.bilibili.com/video/BV1Td4y1t7sT,JPL兔叽
自修 疾风传OP8,Diver（潜水者） 作词,0.77,BV1uP4y1d7Ad,【4K/中日歌词】火影忍者疾风传OP8『Diver』,https://www.bilibili.com/video/BV1uP4y1d7Ad,JPL兔叽
自修 疾风传OP9,ラヴァーズ（邂逅） 作词,0.77,BV1sv4y1R7Zj,【4K/中日歌词】火影忍者疾风传OP9『邂逅』,https://www.bilibili.com/video/BV1sv4y1R7Zj,JPL兔叽
自制 2015bilibili拜年祭,洛天依,0.77,BV1fx411A7hz,【洛天依古风原创曲】权御天下【原创PV付】,https://www.bilibili.com/video/BV1fx411A7hz,没有龟壳的乌龟
自制 听说能一块儿唱Niconiconi的，就能向妮可酱求婚一次哦(￣3￣) PS,不妨也来听听这个av3574107,0.77,BV1Xs411X7wh,【矢泽妮可】妮可酱，给我来一发最带感的Niconiconi！,https://www.bilibili.com/video/BV1Xs411X7wh,约谈人参
自制 音频下载地址,http,0.77,BV1es41127Fd,【洛天依/乐正绫原创】霜雪千年【PV付/COP】,https://www.bilibili.com/video/BV1es41127Fd,COPY
自制4K母带修复 大会员解锁4K画质,,0.77,BV1Nz411v79j,【Lady Gaga】Bad Romance (4K最强母带修复),https://www.bilibili.com/video/BV1Nz411v79j,globe_bot
自带字幕，并简单地将变身片段拼凑在一起，希望大家喜欢。 BGM,大小Ann,0.77,BV1tW411p7W8,巴啦啦小魔仙之梦幻旋律OP完整版剪辑,https://www.bilibili.com/video/BV1tW411p7W8,古月天子
英语作词,@-A路人- 翻唱： @排骨教主 @-A路人- 混音：@Mr_曾经 感谢：@TF_OrangeEidola英文站 PV：粹聚映画,0.77,BV1Bx411t79p,【排骨教主 / A路人】宠爱 英文版,https://www.bilibili.com/video/BV1Bx411t79p,A路人
虽然我们是虚拟的存在、但内心可是人类啊！！！ 抱着这样的心情Rock地唱了！ 舞蹈的MMD动作数据会在田中工务店仓库进行配布哦～！ https,bit.ly,0.77,BV1Sb411c7bE,HIMEHINA『ROKI（Cover）』MV,https://www.bilibili.com/video/BV1Sb411c7bE,田中姬铃木雏Official
行动过程中似乎出现了……有些意外的超展开？事已至此，那就祝所有人类在新的一年里,绛舞乱丸 作词：雨狸 混音：绛舞乱丸 演唱：兰音Reine、鹿火CAVY 作画：洛洛可Roroku、Lune 视频：洛洛可Roroku、扫子_VedIO 客串角色设计：Saku_炸（彩椒）、信号（番茄水母）、力仔（小哔小哩）,0.77,BV1CXZ5BxEaN,绝蜜行动【2026拜年纪单品】,https://www.bilibili.com/video/BV1CXZ5BxEaN,洛洛可Roroku
言和 作曲&主催,水能载舟，亦堪覆舟。江河万载，逆浪千秋。 #Staff# 演唱,0.77,BV1BW411s7g3,【2018拜年祭单品】逆浪千秋,https://www.bilibili.com/video/BV1BW411s7g3,没有龟壳的乌龟
译制自,https,0.77,BV1QWPqedE89,【中文字幕】ななひら & P丸様。『天天天国地狱国』【Aiobahn +81】,https://www.bilibili.com/video/BV1QWPqedE89,海盐苏打味的初夏
请不要犹豫点赞三连我！！！嗷┗,av19390801 日语填词,0.77,BV1Gt411b7ga,【魔性日语版】改革春风吹满地！一唱日语就立马开车了呢果然,https://www.bilibili.com/video/BV1Gt411b7ga,纳豆奶奶
赶在3月9号的尾巴上肝了一个鱼出来~ miku dayo~miku dayo~,上春山 作词,0.77,BV1rZ421a7cJ,【初音未来】上春山（cover 雷佳）,https://www.bilibili.com/video/BV1rZ421a7cJ,纳兰寻风
超平和虚拟busters的大家一直要这样关系很好哦！！！ 是这样的吧？？✨✨ 啊，是我一个人呢 (*´ω`*).;,,0.77,BV1PP411H7Rp,【YuNi】/secret base ～君がくれたもの～翻唱,https://www.bilibili.com/video/BV1PP411H7Rp,YuNi_Official
跟我一起转圈圈！ 制作,采紫葳的凌霄子 BGM,0.77,BV18b411L7oL,【全明星】触电（爱的魔力转圈圈）,https://www.bilibili.com/video/BV18b411L7oL,采紫葳的凌霄子
输入音频,https,0.77,BV1Cs4y1G7Xm,【AI艾米利亚】❤️这么可爱真是抱歉❤️,https://www.bilibili.com/video/BV1Cs4y1G7Xm,cheese12138
